Subject	Phase	ADL	time
18	2.0	7.0	11.441
12	2.0	7.0	5.651
2	2.0	10.0	13.871
5	2.0	15.0	2.85
9	2.0	21.0	6.021
19	2.0	17.0	10.891
4	2.0	12.0	4.471
9	3.0	9.0	5.041
10	3.0	7.0	8.071
6	3.0	12.0	8.621
15	3.0	4.0	8.411
20	2.0	10.0	7.171
11	3.0	7.0	6.051
22	2.0	17.0	9.731
3	3.0	26.0	11.781
15	2.0	19.0	10.921
7	2.0	10.0	11.071
17	2.0	6.0	6.241
11	2.0	18.0	6.031
4	2.0	24.0	8.081
20	2.0	21.0	6.031
1	2.0	1.0	3.79
16	2.0	21.0	4.291
1	2.0	21.0	12.551
1	3.0	1.0	5.491
13	2.0	21.0	3.34
5	3.0	3.0	7.091
7	3.0	24.0	10.621
22	2.0	24.0	7.521
7	3.0	9.0	6.321
10	3.0	21.0	19.541
4	2.0	11.0	7.061
13	1.0	11.0	1.8
22	2.0	12.0	10.551
9	2.0	21.0	14.151
4	1.0	4.0	1.97
14	2.0	11.0	6.901
8	1.0	16.0	1.54
1	3.0	7.0	10.851
10	2.0	15.0	8.921
17	2.0	11.0	8.871
2	3.0	17.0	26.361
14	1.0	1.0	2.51
8	2.0	23.0	2.3
10	2.0	25.0	7.351
10	3.0	11.0	7.321
1	2.0	5.0	2.97
4	1.0	9.0	2.28
16	2.0	19.0	16.801
11	2.0	26.0	6.121
4	2.0	15.0	9.311
15	2.0	13.0	11.761
17	2.0	19.0	15.431
17	2.0	8.0	3.11
18	3.0	13.0	10.851
10	2.0	19.0	5.611
12	2.0	16.0	9.341
6	2.0	16.0	3.96
17	1.0	13.0	2.62
11	2.0	13.0	3.9
5	2.0	7.0	5.601
10	3.0	5.0	5.051
16	2.0	17.0	2.34
14	2.0	4.0	4.11
13	2.0	21.0	7.681
2	1.0	4.0	2.66
2	1.0	6.0	2.25
9	2.0	22.0	5.651
3	3.0	26.0	10.931
15	3.0	12.0	10.011
5	1.0	22.0	2.11
6	2.0	7.0	4.361
7	2.0	12.0	3.81
7	2.0	24.0	5.461
16	3.0	20.0	5.751
17	2.0	3.0	4.231
17	2.0	14.0	12.331
10	2.0	25.0	5.371
19	1.0	14.0	1.85
8	2.0	15.0	4.611
11	2.0	6.0	7.151
5	2.0	13.0	6.401
20	2.0	16.0	5.631
19	2.0	21.0	4.261
13	1.0	16.0	1.34
9	2.0	23.0	3.31
14	2.0	19.0	8.101
17	2.0	21.0	7.351
12	2.0	15.0	13.011
6	2.0	23.0	6.591
4	3.0	6.0	11.501
18	2.0	22.0	9.601
15	2.0	6.0	15.871
3	2.0	22.0	4.01
22	2.0	10.0	6.011
14	2.0	14.0	9.421
15	2.0	24.0	7.561
20	2.0	21.0	8.241
12	2.0	17.0	13.171
22	2.0	26.0	10.051
9	3.0	8.0	7.391
2	2.0	21.0	9.861
1	2.0	7.0	7.621
6	2.0	14.0	8.611
12	2.0	12.0	10.381
17	2.0	11.0	8.621
2	2.0	4.0	4.591
8	2.0	25.0	4.591
5	3.0	23.0	8.671
9	2.0	12.0	3.45
13	1.0	23.0	2.6
5	2.0	14.0	8.031
21	2.0	17.0	4.931
18	3.0	9.0	4.921
18	2.0	14.0	12.021
3	3.0	9.0	6.231
2	2.0	15.0	16.051
20	3.0	2.0	6.131
1	2.0	13.0	4.271
16	1.0	9.0	2.02
3	1.0	1.0	2.95
22	2.0	10.0	4.511
4	2.0	21.0	5.951
10	3.0	4.0	7.331
20	2.0	25.0	6.531
3	2.0	3.0	5.621
5	2.0	14.0	6.921
13	3.0	12.0	12.631
19	2.0	26.0	8.071
17	2.0	15.0	3.42
16	1.0	14.0	1.91
22	2.0	21.0	10.271
15	2.0	15.0	14.181
18	2.0	22.0	7.731
17	2.0	3.0	6.301
14	2.0	19.0	6.421
5	3.0	3.0	7.261
6	2.0	14.0	2.98
4	3.0	11.0	8.871
2	2.0	7.0	6.171
12	2.0	21.0	16.751
3	2.0	14.0	14.191
2	1.0	14.0	4.771
21	2.0	12.0	8.601
21	2.0	19.0	3.73
16	2.0	22.0	2.61
21	2.0	21.0	15.251
3	2.0	22.0	6.161
14	2.0	26.0	8.391
21	2.0	11.0	7.891
16	2.0	12.0	8.021
22	1.0	15.0	1.85
19	2.0	21.0	13.591
10	3.0	9.0	4.271
2	2.0	19.0	8.111
9	1.0	21.0	1.52
10	2.0	23.0	6.051
1	2.0	3.0	6.221
11	2.0	1.0	6.711
10	3.0	12.0	11.381
7	2.0	18.0	2.1
1	3.0	21.0	25.501
2	2.0	23.0	10.721
13	2.0	14.0	4.901
17	2.0	15.0	2.66
2	2.0	5.0	5.661
13	2.0	15.0	12.161
8	1.0	18.0	1.83
4	2.0	18.0	5.141
6	2.0	17.0	2.76
10	2.0	10.0	3.07
7	2.0	14.0	7.091
17	3.0	25.0	9.051
17	2.0	7.0	11.661
10	2.0	19.0	3.18
9	2.0	26.0	5.681
20	3.0	19.0	18.541
7	2.0	15.0	15.131
17	2.0	13.0	7.821
15	2.0	8.0	6.231
5	2.0	22.0	7.261
4	2.0	14.0	5.091
20	2.0	21.0	6.901
10	2.0	17.0	6.961
16	2.0	14.0	7.921
18	2.0	10.0	10.121
3	2.0	24.0	6.601
20	2.0	10.0	7.871
17	2.0	15.0	14.641
9	2.0	14.0	12.151
22	2.0	2.0	6.361
22	2.0	22.0	3.96
17	2.0	26.0	2.89
14	2.0	3.0	2.32
6	2.0	18.0	4.181
22	2.0	15.0	14.571
7	3.0	7.0	15.561
21	2.0	17.0	3.57
11	2.0	2.0	2.6
15	3.0	22.0	11.731
10	2.0	8.0	2.77
22	2.0	14.0	6.651
8	2.0	1.0	2.13
3	2.0	20.0	6.651
22	3.0	17.0	21.291
9	2.0	21.0	2.14
5	2.0	13.0	3.97
3	2.0	25.0	3.22
18	3.0	16.0	8.781
12	2.0	18.0	4.751
20	2.0	7.0	8.181
17	1.0	9.0	2.21
7	2.0	17.0	21.381
15	2.0	24.0	5.261
13	2.0	4.0	4.831
21	2.0	13.0	3.66
18	2.0	6.0	17.731
15	2.0	17.0	5.661
3	2.0	17.0	7.891
13	3.0	9.0	5.071
11	2.0	3.0	7.971
2	3.0	7.0	12.361
9	2.0	17.0	15.971
3	2.0	3.0	4.12
20	2.0	21.0	3.2
5	1.0	13.0	3.01
1	1.0	12.0	2.36
7	2.0	25.0	2.97
12	2.0	24.0	7.281
13	2.0	15.0	3.68
4	2.0	17.0	8.771
14	2.0	11.0	5.211
4	2.0	23.0	8.091
18	2.0	15.0	6.761
3	2.0	24.0	3.89
8	2.0	11.0	7.761
1	2.0	6.0	6.141
17	2.0	17.0	19.441
18	2.0	20.0	3.71
8	2.0	21.0	17.951
1	2.0	12.0	3.27
6	3.0	3.0	5.951
7	1.0	21.0	2.06
2	2.0	5.0	4.661
7	1.0	8.0	2.07
2	2.0	7.0	9.631
15	3.0	10.0	13.301
15	2.0	17.0	5.911
1	2.0	4.0	2.96
2	3.0	10.0	17.481
8	2.0	25.0	4.751
6	2.0	7.0	6.731
4	2.0	18.0	3.42
3	2.0	11.0	6.151
5	3.0	8.0	8.701
2	2.0	10.0	15.951
20	2.0	4.0	5.791
2	2.0	15.0	15.971
2	2.0	25.0	4.351
1	2.0	15.0	3.47
21	3.0	8.0	7.451
3	3.0	24.0	10.391
21	2.0	26.0	2.76
8	2.0	16.0	6.611
22	2.0	8.0	5.381
11	2.0	21.0	10.601
19	3.0	22.0	7.461
17	2.0	12.0	6.771
13	2.0	24.0	5.341
5	2.0	15.0	14.061
2	2.0	23.0	3.62
6	2.0	22.0	7.281
22	2.0	23.0	3.63
5	3.0	10.0	17.911
18	1.0	23.0	2.86
14	2.0	18.0	5.521
2	2.0	21.0	17.341
5	2.0	21.0	7.741
3	2.0	21.0	6.581
15	2.0	22.0	6.801
6	2.0	12.0	5.811
20	2.0	16.0	8.171
22	2.0	19.0	13.071
3	2.0	21.0	20.211
4	2.0	18.0	5.911
8	2.0	19.0	12.441
15	2.0	20.0	5.681
3	2.0	22.0	8.301
12	2.0	4.0	6.031
9	2.0	17.0	14.711
2	2.0	22.0	3.5
21	2.0	17.0	3.86
9	3.0	9.0	5.301
21	3.0	13.0	8.511
15	2.0	23.0	8.131
1	3.0	16.0	8.391
22	2.0	19.0	20.611
2	2.0	22.0	8.141
5	3.0	4.0	8.191
15	2.0	3.0	2.8
16	2.0	19.0	18.771
22	1.0	23.0	1.99
7	2.0	23.0	3.29
21	3.0	10.0	11.631
20	2.0	12.0	12.951
15	2.0	6.0	7.661
1	2.0	25.0	5.361
2	2.0	19.0	9.301
17	2.0	10.0	9.971
1	2.0	21.0	11.541
20	2.0	22.0	9.241
12	1.0	5.0	2.27
6	2.0	26.0	9.711
9	2.0	7.0	6.021
8	3.0	1.0	3.88
16	2.0	3.0	3.97
16	2.0	6.0	6.021
21	3.0	4.0	7.641
19	2.0	21.0	12.321
22	3.0	11.0	11.261
16	2.0	26.0	7.601
3	3.0	21.0	23.081
1	2.0	22.0	2.74
10	2.0	19.0	19.081
17	1.0	25.0	3.1
11	2.0	11.0	10.881
2	2.0	21.0	17.511
16	2.0	10.0	9.811
13	2.0	15.0	10.291
7	2.0	17.0	22.001
5	2.0	22.0	3.86
14	2.0	19.0	1.36
22	2.0	11.0	5.481
20	2.0	15.0	6.361
8	2.0	7.0	6.961
20	2.0	22.0	6.361
16	2.0	24.0	5.811
4	2.0	12.0	6.511
6	2.0	17.0	16.741
21	2.0	17.0	11.601
17	2.0	21.0	11.521
1	2.0	14.0	12.871
19	3.0	3.0	7.841
21	2.0	14.0	8.841
5	2.0	21.0	11.851
6	2.0	18.0	4.881
6	2.0	7.0	10.381
2	3.0	23.0	14.091
3	3.0	5.0	6.861
15	2.0	4.0	4.551
19	2.0	14.0	7.061
5	2.0	7.0	9.671
2	2.0	21.0	21.201
7	1.0	9.0	2.03
1	2.0	6.0	10.621
10	3.0	11.0	7.081
18	2.0	25.0	3.87
7	2.0	7.0	9.551
19	2.0	25.0	5.361
21	2.0	16.0	11.991
15	2.0	16.0	4.07
16	2.0	18.0	4.551
13	2.0	1.0	2.79
20	2.0	10.0	2.62
19	2.0	23.0	2.7
19	2.0	19.0	3.56
5	3.0	3.0	6.511
1	2.0	15.0	7.601
11	2.0	19.0	10.001
12	1.0	16.0	1.96
20	1.0	15.0	1.76
1	3.0	2.0	5.301
9	2.0	19.0	14.081
2	2.0	23.0	11.171
10	3.0	3.0	5.941
13	1.0	3.0	1.83
9	2.0	24.0	6.471
1	3.0	6.0	13.881
10	2.0	18.0	3.08
10	2.0	21.0	5.231
9	1.0	5.0	2.53
14	1.0	17.0	2.23
14	3.0	24.0	7.341
4	2.0	17.0	20.421
4	2.0	4.0	3.85
22	3.0	6.0	14.341
17	3.0	15.0	21.961
22	2.0	16.0	7.451
1	3.0	12.0	12.371
16	2.0	6.0	8.251
1	2.0	5.0	3.28
12	2.0	7.0	4.291
15	2.0	3.0	3.14
11	2.0	17.0	17.051
8	2.0	18.0	3.14
11	3.0	22.0	11.311
12	2.0	4.0	4.971
6	2.0	20.0	2.92
20	3.0	8.0	6.071
19	2.0	21.0	6.011
16	2.0	17.0	12.821
16	2.0	5.0	2.82
7	2.0	17.0	7.331
10	1.0	6.0	1.08
16	2.0	23.0	4.801
8	2.0	17.0	15.121
16	2.0	1.0	3.15
5	2.0	4.0	6.381
2	2.0	21.0	12.991
19	2.0	11.0	6.411
10	2.0	16.0	4.241
22	2.0	7.0	10.991
16	2.0	17.0	11.801
20	2.0	19.0	9.321
11	2.0	24.0	5.651
5	2.0	16.0	4.341
12	3.0	20.0	6.601
22	2.0	2.0	7.631
17	2.0	11.0	11.671
13	2.0	15.0	11.451
17	2.0	3.0	4.461
11	2.0	10.0	3.2
19	2.0	17.0	11.241
6	1.0	13.0	1.59
12	2.0	6.0	8.461
5	2.0	12.0	11.031
10	2.0	24.0	4.901
5	2.0	12.0	12.471
20	2.0	13.0	5.261
4	2.0	17.0	4.191
17	2.0	11.0	12.521
19	2.0	17.0	9.721
14	3.0	19.0	10.361
8	3.0	25.0	6.241
1	2.0	25.0	4.671
19	3.0	8.0	6.511
16	3.0	17.0	21.911
8	2.0	26.0	7.401
17	2.0	11.0	11.521
8	1.0	7.0	2.19
15	2.0	17.0	17.391
5	2.0	14.0	16.001
2	2.0	11.0	11.931
4	2.0	21.0	12.491
16	2.0	7.0	8.601
22	1.0	8.0	1.52
16	2.0	15.0	9.141
12	2.0	18.0	4.211
9	2.0	13.0	7.571
1	2.0	14.0	12.681
11	2.0	17.0	25.061
22	3.0	9.0	6.171
14	2.0	11.0	8.901
7	2.0	7.0	10.121
12	2.0	10.0	10.781
10	2.0	15.0	2.86
11	1.0	13.0	2.01
5	2.0	10.0	11.631
15	3.0	24.0	9.761
16	2.0	22.0	7.261
13	2.0	18.0	3.21
1	2.0	17.0	4.751
21	3.0	19.0	21.401
8	2.0	15.0	6.061
1	1.0	20.0	2.4
17	2.0	23.0	6.101
8	3.0	8.0	7.321
15	2.0	10.0	8.601
14	3.0	19.0	10.231
2	2.0	16.0	7.951
3	2.0	22.0	9.181
16	2.0	13.0	5.601
8	2.0	19.0	2.68
20	2.0	22.0	9.251
16	3.0	5.0	5.871
13	2.0	25.0	3.87
4	2.0	13.0	3.69
7	2.0	10.0	8.541
12	2.0	17.0	8.081
15	3.0	16.0	10.131
8	3.0	15.0	16.121
4	2.0	16.0	5.831
2	2.0	21.0	11.541
8	2.0	19.0	11.571
13	2.0	15.0	10.181
17	2.0	21.0	21.511
17	3.0	14.0	21.031
13	2.0	20.0	3.6
10	2.0	24.0	7.001
17	2.0	4.0	3.91
11	2.0	15.0	2.21
10	2.0	17.0	12.121
6	2.0	19.0	5.791
16	2.0	19.0	5.841
21	3.0	18.0	6.431
17	2.0	14.0	14.891
20	2.0	22.0	5.381
5	2.0	7.0	7.831
18	2.0	17.0	13.841
3	2.0	14.0	14.401
17	3.0	19.0	19.651
21	2.0	18.0	3.39
12	3.0	12.0	12.671
5	2.0	10.0	16.141
22	3.0	17.0	20.941
7	2.0	15.0	9.901
19	2.0	17.0	19.151
14	2.0	10.0	4.501
18	3.0	11.0	10.041
10	2.0	19.0	25.911
18	2.0	6.0	4.461
22	2.0	4.0	3.25
17	2.0	17.0	13.731
12	2.0	6.0	7.701
22	2.0	25.0	8.111
18	3.0	14.0	15.301
2	2.0	26.0	5.581
8	2.0	21.0	2.33
15	2.0	14.0	14.171
7	2.0	21.0	2.49
11	2.0	11.0	2.49
18	3.0	12.0	12.231
9	2.0	13.0	2.79
22	1.0	24.0	1.94
5	2.0	19.0	7.841
11	2.0	17.0	21.181
3	2.0	10.0	10.831
16	2.0	26.0	8.531
11	2.0	14.0	11.031
15	2.0	4.0	3.41
6	2.0	26.0	3.75
19	2.0	14.0	15.631
3	3.0	23.0	9.491
10	2.0	15.0	5.021
12	2.0	5.0	3.76
18	2.0	14.0	6.261
8	1.0	21.0	2.22
17	2.0	20.0	6.171
9	2.0	10.0	4.881
2	1.0	20.0	2.71
20	2.0	14.0	11.601
7	2.0	8.0	3.66
22	2.0	19.0	10.741
20	1.0	16.0	2.48
20	2.0	17.0	9.811
4	2.0	14.0	9.861
7	2.0	22.0	7.201
15	2.0	21.0	4.401
11	2.0	21.0	5.971
19	3.0	22.0	7.381
15	2.0	24.0	4.191
3	3.0	13.0	8.411
4	3.0	19.0	15.021
13	2.0	4.0	5.971
7	2.0	17.0	16.641
15	2.0	13.0	7.211
13	2.0	11.0	8.481
21	2.0	12.0	9.031
12	2.0	1.0	2.88
14	2.0	10.0	3.8
14	2.0	15.0	12.381
3	2.0	14.0	15.151
4	3.0	3.0	7.291
21	2.0	14.0	8.711
19	2.0	21.0	5.271
13	3.0	10.0	12.521
22	2.0	10.0	9.211
7	3.0	4.0	6.881
5	2.0	19.0	7.321
21	1.0	4.0	2.43
7	2.0	9.0	4.09
17	1.0	23.0	2.76
3	2.0	15.0	7.191
6	3.0	7.0	14.461
13	2.0	17.0	5.461
18	2.0	17.0	14.721
19	3.0	4.0	6.531
14	2.0	13.0	1.63
1	3.0	22.0	9.941
6	2.0	3.0	3.31
2	3.0	7.0	11.921
8	3.0	9.0	4.571
3	2.0	19.0	5.871
2	2.0	21.0	18.391
12	2.0	3.0	6.371
2	2.0	17.0	2.66
4	2.0	21.0	21.981
15	3.0	6.0	19.941
6	3.0	7.0	14.541
4	2.0	7.0	8.811
18	3.0	2.0	7.311
14	2.0	11.0	6.681
13	2.0	13.0	6.781
5	2.0	21.0	8.751
3	2.0	8.0	3.04
2	2.0	18.0	6.901
6	3.0	20.0	5.151
2	1.0	2.0	2.62
22	2.0	5.0	4.481
15	2.0	23.0	6.291
6	1.0	20.0	1.94
3	2.0	14.0	6.421
1	2.0	23.0	3.02
11	3.0	11.0	11.791
8	3.0	21.0	19.601
13	2.0	6.0	2.04
22	2.0	13.0	3.46
19	2.0	18.0	2.63
15	2.0	10.0	4.05
6	3.0	14.0	11.091
2	2.0	10.0	3.36
11	2.0	13.0	5.891
18	2.0	8.0	4.961
2	2.0	15.0	9.491
19	3.0	4.0	6.831
19	2.0	26.0	3.08
20	1.0	12.0	2.34
18	2.0	15.0	17.321
1	2.0	7.0	9.171
12	1.0	4.0	2.67
12	2.0	12.0	3.82
3	2.0	6.0	7.651
22	2.0	16.0	6.041
7	2.0	24.0	5.351
11	2.0	12.0	10.251
17	2.0	6.0	13.551
6	2.0	12.0	2.83
1	2.0	17.0	17.681
12	2.0	23.0	5.601
11	2.0	18.0	2.84
18	2.0	7.0	10.361
5	2.0	6.0	8.481
3	2.0	16.0	4.211
1	2.0	17.0	21.891
5	2.0	19.0	11.251
15	2.0	10.0	10.691
7	2.0	19.0	10.041
19	2.0	19.0	12.421
9	2.0	23.0	4.881
5	3.0	9.0	4.221
12	1.0	12.0	2.07
18	2.0	14.0	12.601
7	1.0	16.0	1.58
11	2.0	26.0	4.611
6	2.0	13.0	6.861
18	2.0	6.0	7.591
12	2.0	26.0	4.421
15	2.0	17.0	5.021
6	2.0	15.0	3.21
11	2.0	12.0	9.441
6	2.0	6.0	2.66
5	2.0	18.0	6.431
12	2.0	2.0	4.261
9	2.0	15.0	14.251
20	2.0	23.0	8.351
5	2.0	11.0	6.201
8	2.0	17.0	5.421
20	2.0	10.0	3.99
20	2.0	7.0	3.45
11	3.0	6.0	11.961
6	3.0	23.0	6.961
22	2.0	24.0	5.671
5	3.0	5.0	7.411
12	2.0	23.0	7.511
4	2.0	24.0	6.791
20	2.0	12.0	3.04
7	3.0	17.0	27.961
11	1.0	3.0	1.45
20	2.0	19.0	11.621
3	2.0	21.0	13.061
4	2.0	2.0	3.7
2	1.0	5.0	3.28
7	2.0	19.0	6.861
20	1.0	23.0	2.07
19	2.0	6.0	6.991
3	2.0	20.0	4.691
15	2.0	17.0	10.811
1	1.0	26.0	1.22
3	3.0	11.0	14.511
7	3.0	16.0	8.541
19	2.0	15.0	11.601
17	2.0	15.0	10.601
9	2.0	14.0	11.921
5	2.0	19.0	3.31
20	2.0	21.0	8.441
20	2.0	13.0	2.48
10	2.0	19.0	14.591
21	2.0	13.0	8.081
8	3.0	15.0	16.651
4	1.0	3.0	2.5
16	1.0	11.0	2.35
17	2.0	12.0	12.881
5	2.0	17.0	27.291
20	3.0	14.0	12.741
20	2.0	21.0	4.431
18	2.0	7.0	5.271
21	2.0	19.0	14.031
12	2.0	17.0	16.501
16	2.0	25.0	6.531
16	2.0	13.0	2.53
16	1.0	22.0	2.12
16	2.0	17.0	17.031
13	3.0	25.0	6.811
3	2.0	6.0	5.881
20	2.0	4.0	3.77
17	2.0	14.0	11.421
19	2.0	3.0	4.521
12	3.0	13.0	13.151
17	3.0	1.0	6.881
7	3.0	11.0	10.081
1	2.0	22.0	4.761
13	1.0	6.0	1.45
15	2.0	11.0	5.341
1	2.0	8.0	3.83
12	1.0	1.0	2.24
8	3.0	14.0	10.811
2	2.0	24.0	8.641
4	2.0	17.0	9.481
1	2.0	7.0	5.711
14	2.0	10.0	4.961
22	2.0	21.0	15.861
21	2.0	10.0	3.16
10	2.0	10.0	12.011
4	1.0	9.0	2.24
12	1.0	20.0	2.88
5	2.0	19.0	10.631
5	2.0	22.0	10.291
19	2.0	19.0	4.401
16	2.0	15.0	14.421
19	3.0	10.0	10.481
22	2.0	8.0	5.091
13	2.0	10.0	4.571
17	2.0	7.0	13.761
4	2.0	23.0	8.221
6	2.0	7.0	6.661
6	3.0	5.0	5.311
22	2.0	13.0	6.441
8	2.0	23.0	2.33
2	3.0	6.0	11.861
8	2.0	10.0	2.62
14	1.0	8.0	1.73
8	3.0	23.0	8.001
7	2.0	17.0	10.031
14	2.0	4.0	5.351
3	2.0	6.0	2.15
18	2.0	26.0	8.721
4	2.0	6.0	10.321
5	2.0	21.0	22.591
7	2.0	21.0	7.211
18	2.0	19.0	9.821
1	2.0	15.0	13.921
6	2.0	16.0	5.011
1	1.0	13.0	3.1
14	2.0	23.0	7.491
15	2.0	26.0	3.27
3	1.0	2.0	3.1
11	2.0	10.0	9.071
19	2.0	5.0	3.22
2	2.0	17.0	5.151
20	2.0	14.0	6.301
10	3.0	22.0	10.491
16	2.0	3.0	4.801
5	2.0	17.0	10.871
14	3.0	24.0	8.141
16	2.0	17.0	12.521
1	2.0	26.0	4.301
19	2.0	21.0	10.001
14	2.0	8.0	2.33
4	2.0	19.0	10.321
3	1.0	21.0	2.97
22	2.0	17.0	19.461
21	2.0	17.0	2.94
5	1.0	21.0	2.34
21	2.0	17.0	12.861
14	2.0	26.0	3.67
2	2.0	23.0	8.371
6	3.0	8.0	6.081
5	2.0	17.0	20.041
6	2.0	14.0	4.641
18	2.0	17.0	7.001
2	2.0	18.0	7.231
3	2.0	19.0	10.121
4	2.0	21.0	9.861
11	1.0	5.0	1.61
9	2.0	26.0	6.821
3	3.0	6.0	12.301
6	2.0	23.0	3.04
8	2.0	10.0	2.13
20	2.0	6.0	2.86
4	3.0	17.0	22.811
13	2.0	10.0	6.931
15	2.0	19.0	4.921
21	2.0	18.0	3.2
5	2.0	17.0	15.681
6	2.0	4.0	2.56
15	2.0	18.0	4.791
3	2.0	2.0	6.071
14	2.0	17.0	9.261
22	3.0	24.0	9.551
19	3.0	9.0	4.941
6	2.0	14.0	9.771
3	1.0	14.0	1.64
8	2.0	22.0	5.771
6	3.0	7.0	15.361
13	2.0	12.0	3.48
4	2.0	25.0	2.8
5	1.0	8.0	3.18
7	2.0	7.0	12.481
2	2.0	11.0	8.501
10	2.0	13.0	4.691
15	1.0	6.0	2.22
14	2.0	7.0	8.441
3	1.0	11.0	2.96
11	2.0	23.0	4.171
17	2.0	15.0	20.621
7	1.0	5.0	1.81
12	1.0	15.0	1.89
17	2.0	24.0	3.96
11	2.0	6.0	10.221
16	2.0	21.0	3.03
3	2.0	21.0	17.691
21	2.0	9.0	3.66
15	3.0	25.0	8.141
4	3.0	7.0	10.811
3	3.0	9.0	6.171
17	1.0	10.0	2.79
6	2.0	14.0	6.071
4	2.0	14.0	9.071
3	2.0	15.0	13.121
8	1.0	21.0	2.14
8	2.0	23.0	3.02
4	3.0	9.0	5.451
6	2.0	21.0	18.031
8	2.0	15.0	15.351
2	2.0	3.0	6.611
15	2.0	21.0	20.651
11	2.0	2.0	4.871
12	2.0	16.0	9.221
17	2.0	22.0	4.281
18	3.0	9.0	4.511
20	2.0	7.0	8.361
2	3.0	23.0	15.051
13	3.0	15.0	13.391
20	2.0	19.0	12.871
19	2.0	17.0	4.941
20	2.0	19.0	16.881
17	3.0	11.0	15.251
16	1.0	22.0	1.56
14	3.0	7.0	12.161
18	2.0	17.0	19.281
2	2.0	21.0	18.451
8	2.0	2.0	4.631
12	2.0	14.0	5.931
2	2.0	22.0	7.351
14	2.0	23.0	6.421
6	3.0	3.0	5.731
17	2.0	15.0	9.861
17	1.0	11.0	2.94
15	2.0	21.0	10.741
5	2.0	26.0	4.401
10	2.0	19.0	11.831
8	2.0	16.0	6.321
3	2.0	21.0	11.971
9	2.0	14.0	7.561
8	2.0	15.0	12.161
13	2.0	17.0	12.851
1	2.0	17.0	5.821
22	2.0	7.0	7.321
7	2.0	10.0	12.341
5	1.0	10.0	3.28
4	2.0	22.0	8.491
13	2.0	22.0	9.431
9	2.0	17.0	5.761
1	2.0	15.0	3.85
15	2.0	19.0	7.351
9	2.0	21.0	13.701
19	2.0	14.0	11.361
7	2.0	25.0	3.52
13	2.0	20.0	2.99
21	2.0	12.0	4.921
19	1.0	5.0	2.15
22	2.0	25.0	5.901
20	3.0	19.0	20.291
1	2.0	17.0	2.52
7	2.0	25.0	2.2
4	3.0	3.0	6.491
17	1.0	12.0	1.92
13	2.0	18.0	5.211
3	3.0	11.0	14.091
1	2.0	3.0	4.761
11	3.0	13.0	7.931
17	1.0	2.0	2.79
13	2.0	15.0	4.831
5	3.0	19.0	15.421
20	2.0	8.0	2.31
8	2.0	18.0	7.131
12	2.0	10.0	5.131
12	2.0	3.0	6.491
20	2.0	24.0	4.671
7	2.0	6.0	9.491
10	1.0	10.0	2.14
21	2.0	17.0	11.311
7	2.0	6.0	5.031
17	2.0	6.0	9.821
21	2.0	15.0	9.601
10	2.0	15.0	3.99
2	2.0	4.0	7.161
9	1.0	6.0	3.07
12	2.0	3.0	6.241
20	2.0	7.0	9.421
15	2.0	23.0	5.471
9	1.0	13.0	1.44
9	2.0	17.0	17.041
22	2.0	23.0	6.291
5	1.0	15.0	2.29
20	2.0	13.0	3.77
16	2.0	6.0	2.63
2	2.0	18.0	3.34
20	2.0	19.0	3.3
15	2.0	21.0	11.081
13	2.0	26.0	8.141
12	2.0	23.0	5.201
16	3.0	3.0	6.601
20	2.0	24.0	3.32
2	3.0	8.0	7.291
10	3.0	13.0	8.761
10	2.0	19.0	8.411
15	2.0	24.0	6.141
12	2.0	16.0	7.091
6	2.0	19.0	5.261
10	2.0	12.0	2.53
9	1.0	12.0	2.06
3	3.0	6.0	10.851
11	2.0	19.0	9.101
3	3.0	17.0	21.491
17	2.0	7.0	12.081
4	3.0	7.0	11.581
1	2.0	8.0	4.13
3	2.0	14.0	11.201
17	2.0	10.0	7.591
3	2.0	24.0	3.53
7	1.0	7.0	2.87
14	2.0	15.0	12.631
2	2.0	19.0	12.101
3	2.0	2.0	3.8
22	2.0	15.0	2.94
11	2.0	13.0	2.66
11	1.0	17.0	1.87
13	2.0	12.0	7.861
1	2.0	19.0	7.041
9	2.0	17.0	2.72
22	3.0	8.0	7.861
19	3.0	7.0	8.791
4	2.0	19.0	8.701
1	2.0	14.0	4.441
6	2.0	16.0	7.381
18	2.0	10.0	8.991
17	2.0	24.0	5.841
21	2.0	5.0	4.241
12	3.0	26.0	10.091
6	2.0	18.0	2.67
9	2.0	19.0	12.181
11	2.0	21.0	12.041
14	2.0	3.0	2.14
9	3.0	24.0	12.081
11	1.0	6.0	1.78
17	2.0	3.0	3.2
8	2.0	10.0	6.181
7	3.0	6.0	12.361
3	2.0	19.0	8.701
6	2.0	21.0	17.481
5	2.0	16.0	6.401
13	2.0	19.0	9.341
2	2.0	24.0	13.491
16	2.0	12.0	3.32
6	2.0	24.0	4.391
3	2.0	17.0	13.441
13	2.0	7.0	2.64
17	1.0	8.0	2.01
12	2.0	17.0	2.47
15	2.0	10.0	6.721
6	2.0	17.0	9.061
9	3.0	21.0	18.841
12	1.0	8.0	1.8
14	2.0	11.0	8.181
22	2.0	21.0	22.471
9	2.0	18.0	5.611
15	2.0	13.0	6.881
17	2.0	22.0	6.921
5	3.0	23.0	9.451
6	1.0	9.0	2.07
7	2.0	22.0	6.111
11	2.0	4.0	3.09
18	2.0	17.0	10.111
20	2.0	11.0	6.601
19	2.0	18.0	3.43
21	3.0	1.0	5.901
7	2.0	6.0	10.011
9	2.0	23.0	2.81
