Subject	Phase	ADL	time
19	2.0	21.0	10.171
14	3.0	11.0	9.891
16	3.0	14.0	19.921
16	3.0	6.0	11.071
13	1.0	20.0	2.43
3	2.0	19.0	5.071
12	2.0	21.0	9.991
11	2.0	17.0	15.341
16	1.0	13.0	1.31
13	1.0	5.0	2.45
3	2.0	17.0	5.171
22	3.0	2.0	9.821
17	3.0	6.0	15.531
1	2.0	3.0	6.621
17	2.0	21.0	16.451
3	2.0	18.0	2.85
12	2.0	6.0	12.491
15	2.0	1.0	4.581
11	2.0	21.0	3.14
22	1.0	7.0	2.41
8	1.0	11.0	2.13
20	2.0	24.0	3.67
2	2.0	19.0	10.831
18	3.0	15.0	19.971
18	3.0	14.0	14.231
19	2.0	19.0	10.421
20	2.0	21.0	14.741
14	2.0	13.0	1.61
6	2.0	19.0	8.901
17	2.0	10.0	3.01
8	2.0	18.0	3.9
13	2.0	2.0	2.48
18	2.0	6.0	10.481
4	2.0	16.0	9.371
15	2.0	24.0	4.03
17	2.0	21.0	3.18
18	2.0	6.0	2.63
7	2.0	15.0	14.801
18	2.0	22.0	3.88
5	2.0	19.0	7.071
12	2.0	16.0	8.561
7	2.0	19.0	9.571
5	2.0	20.0	5.031
4	2.0	19.0	6.891
5	2.0	7.0	10.511
10	2.0	21.0	10.851
20	3.0	8.0	7.111
15	2.0	7.0	5.801
11	2.0	17.0	17.611
20	2.0	7.0	4.251
9	3.0	19.0	15.671
10	2.0	19.0	8.761
4	2.0	14.0	8.351
18	2.0	13.0	8.521
22	2.0	15.0	10.231
1	2.0	26.0	3.5
21	2.0	21.0	12.421
15	1.0	4.0	2.05
6	2.0	7.0	11.311
2	2.0	17.0	17.151
3	3.0	18.0	5.221
13	2.0	18.0	5.241
16	2.0	17.0	17.191
3	2.0	17.0	13.671
4	2.0	10.0	4.431
16	2.0	26.0	7.831
12	2.0	20.0	3.15
10	2.0	5.0	4.07
2	2.0	20.0	7.441
3	2.0	14.0	14.331
9	2.0	6.0	4.711
22	2.0	22.0	5.881
4	2.0	10.0	11.891
8	2.0	2.0	3.81
22	2.0	17.0	17.611
14	2.0	1.0	3.55
20	2.0	17.0	6.421
17	1.0	15.0	2.12
22	2.0	10.0	5.861
16	2.0	19.0	17.281
6	2.0	26.0	7.811
14	3.0	3.0	4.711
17	2.0	21.0	6.491
1	2.0	23.0	6.541
12	2.0	6.0	4.531
15	1.0	6.0	1.85
5	1.0	23.0	1.52
6	2.0	22.0	7.971
22	2.0	21.0	15.081
1	2.0	21.0	23.631
12	2.0	19.0	3.22
14	2.0	26.0	6.481
15	3.0	6.0	19.151
11	3.0	2.0	6.231
6	2.0	21.0	16.941
11	2.0	8.0	6.541
17	2.0	19.0	4.02
20	2.0	14.0	10.441
21	2.0	13.0	6.211
6	2.0	10.0	5.301
9	2.0	5.0	2.98
17	2.0	26.0	6.511
6	3.0	20.0	5.391
7	2.0	15.0	10.631
15	2.0	25.0	6.671
15	2.0	6.0	7.241
8	2.0	21.0	7.571
22	2.0	8.0	5.381
2	2.0	24.0	7.381
6	2.0	13.0	4.07
17	2.0	15.0	3.76
1	2.0	17.0	16.891
3	1.0	22.0	2.44
15	2.0	11.0	6.421
16	2.0	19.0	5.191
14	2.0	26.0	8.191
2	2.0	13.0	6.601
13	2.0	10.0	9.851
21	2.0	16.0	11.661
12	2.0	15.0	12.431
11	3.0	25.0	8.321
5	3.0	25.0	6.651
8	3.0	6.0	10.381
19	2.0	21.0	12.691
4	2.0	13.0	2.86
17	1.0	8.0	1.92
17	2.0	19.0	14.261
12	2.0	2.0	3.12
6	1.0	26.0	1.62
20	2.0	6.0	7.881
15	2.0	22.0	3.15
7	2.0	7.0	4.451
16	2.0	19.0	9.771
22	3.0	2.0	10.891
18	2.0	10.0	13.091
9	2.0	17.0	3.5
13	2.0	3.0	2.94
21	1.0	4.0	1.85
20	1.0	14.0	2.36
17	2.0	16.0	4.521
14	3.0	14.0	16.701
4	2.0	26.0	8.731
16	2.0	24.0	3.99
11	1.0	17.0	2.19
6	2.0	7.0	10.281
8	2.0	16.0	2.86
8	2.0	24.0	2.99
11	2.0	21.0	3.94
10	2.0	19.0	15.621
18	3.0	2.0	6.651
14	2.0	7.0	11.021
17	2.0	14.0	6.271
2	3.0	8.0	7.311
9	2.0	15.0	5.511
22	1.0	22.0	1.61
17	2.0	21.0	7.671
18	2.0	15.0	17.851
22	2.0	6.0	9.921
20	2.0	17.0	4.411
7	3.0	1.0	6.761
3	2.0	4.0	5.821
2	2.0	16.0	8.181
14	1.0	12.0	1.75
1	2.0	17.0	20.051
20	2.0	23.0	6.621
16	2.0	10.0	9.421
6	2.0	15.0	13.091
1	1.0	2.0	2.52
13	3.0	1.0	7.261
15	3.0	7.0	14.131
16	2.0	17.0	4.08
16	2.0	17.0	10.061
6	2.0	23.0	5.351
20	1.0	25.0	2.45
12	2.0	22.0	4.181
14	2.0	19.0	7.511
22	2.0	25.0	5.551
8	2.0	20.0	4.741
4	2.0	25.0	6.661
21	2.0	1.0	4.13
1	2.0	14.0	15.551
14	3.0	2.0	5.871
7	2.0	19.0	5.061
15	2.0	6.0	10.481
9	3.0	5.0	4.441
22	2.0	10.0	4.261
22	3.0	15.0	17.251
13	2.0	21.0	12.281
17	2.0	26.0	5.001
13	2.0	10.0	2.52
20	2.0	17.0	9.381
11	2.0	9.0	2.76
3	2.0	14.0	6.811
3	2.0	13.0	4.511
21	2.0	12.0	3.57
21	2.0	10.0	8.471
19	3.0	14.0	19.381
14	2.0	2.0	3.52
8	2.0	17.0	14.251
16	2.0	19.0	8.051
10	3.0	24.0	9.351
15	1.0	13.0	2.67
18	2.0	12.0	8.481
19	2.0	21.0	2.52
15	2.0	16.0	6.871
8	3.0	8.0	7.391
2	2.0	20.0	4.691
4	2.0	14.0	9.931
14	2.0	21.0	13.241
17	2.0	21.0	6.841
3	2.0	16.0	6.511
12	1.0	13.0	3.99
22	2.0	7.0	11.761
6	2.0	24.0	8.071
5	2.0	6.0	7.811
3	2.0	5.0	5.361
13	3.0	9.0	5.641
4	2.0	4.0	2.89
13	2.0	22.0	2.89
1	2.0	15.0	5.981
10	2.0	18.0	7.621
3	2.0	11.0	11.591
10	2.0	15.0	6.651
3	2.0	21.0	18.181
7	2.0	14.0	16.761
2	3.0	8.0	7.201
16	2.0	26.0	4.281
16	2.0	3.0	2.44
2	2.0	25.0	7.281
9	2.0	13.0	8.831
15	2.0	15.0	6.761
18	2.0	7.0	7.081
11	2.0	2.0	2.88
17	2.0	15.0	4.921
21	3.0	8.0	7.581
12	2.0	22.0	5.281
13	2.0	17.0	11.011
13	2.0	4.0	3.87
19	2.0	22.0	3.35
20	1.0	1.0	3.12
16	1.0	5.0	2.04
12	3.0	12.0	11.971
12	2.0	17.0	17.831
8	2.0	6.0	5.361
14	2.0	22.0	4.951
12	1.0	24.0	2.27
20	1.0	23.0	3.47
5	1.0	2.0	2.87
1	2.0	14.0	8.761
6	1.0	7.0	1.57
5	2.0	10.0	17.271
4	2.0	15.0	13.341
2	2.0	17.0	9.031
11	1.0	8.0	1.92
13	3.0	26.0	9.271
2	2.0	21.0	5.081
13	3.0	25.0	7.751
17	2.0	22.0	4.621
17	3.0	21.0	24.361
10	2.0	18.0	6.131
4	2.0	22.0	5.021
14	2.0	17.0	10.461
17	2.0	22.0	4.411
5	2.0	17.0	5.231
12	3.0	7.0	9.901
2	2.0	2.0	3.11
17	2.0	12.0	13.141
20	2.0	24.0	4.801
12	2.0	14.0	11.371
2	3.0	8.0	7.001
14	2.0	21.0	12.171
21	2.0	26.0	3.43
14	1.0	20.0	2.27
13	2.0	23.0	4.641
5	2.0	7.0	5.591
10	2.0	6.0	4.841
12	3.0	19.0	16.981
4	3.0	1.0	5.111
14	2.0	17.0	11.821
9	2.0	21.0	11.131
14	2.0	8.0	5.311
12	3.0	11.0	9.331
14	2.0	14.0	12.311
9	3.0	21.0	17.761
10	1.0	10.0	2.7
9	3.0	20.0	7.371
12	2.0	24.0	9.361
15	2.0	13.0	10.381
21	2.0	22.0	3.98
15	2.0	14.0	11.371
20	2.0	7.0	3.1
18	2.0	23.0	7.321
18	1.0	5.0	2.27
1	2.0	3.0	4.741
22	2.0	10.0	13.371
18	2.0	17.0	11.701
10	2.0	20.0	2.57
15	2.0	16.0	6.791
18	2.0	13.0	5.861
10	2.0	22.0	5.921
21	2.0	11.0	9.901
17	2.0	4.0	6.121
16	2.0	16.0	5.971
1	2.0	17.0	15.611
15	2.0	6.0	9.331
17	2.0	7.0	12.751
17	2.0	21.0	4.151
13	3.0	3.0	4.491
17	2.0	14.0	15.911
3	2.0	21.0	11.421
14	3.0	5.0	5.271
5	2.0	18.0	4.341
15	2.0	21.0	12.131
20	2.0	12.0	6.181
14	2.0	3.0	3.24
11	3.0	7.0	7.861
1	2.0	4.0	3.98
17	2.0	10.0	8.161
18	2.0	6.0	12.771
17	3.0	14.0	21.121
10	3.0	16.0	7.901
17	2.0	19.0	10.811
13	2.0	10.0	7.681
12	2.0	17.0	7.991
13	2.0	14.0	8.631
1	2.0	12.0	4.191
2	2.0	11.0	7.331
1	2.0	21.0	15.591
7	3.0	7.0	15.151
3	1.0	16.0	1.75
16	3.0	1.0	3.65
14	2.0	8.0	2.98
7	1.0	25.0	1.61
17	2.0	21.0	22.361
10	3.0	19.0	29.861
12	2.0	10.0	3.93
15	1.0	20.0	1.85
20	1.0	16.0	2.28
15	2.0	24.0	7.031
8	2.0	19.0	2.16
1	2.0	8.0	3.29
6	2.0	1.0	2.46
2	3.0	6.0	11.711
14	2.0	15.0	12.051
7	2.0	15.0	10.861
13	2.0	15.0	10.221
8	2.0	4.0	2.87
17	2.0	26.0	6.191
9	2.0	11.0	3.8
1	1.0	8.0	1.44
10	3.0	24.0	10.091
4	2.0	21.0	21.601
22	2.0	14.0	3.6
5	2.0	26.0	9.071
2	2.0	2.0	5.421
3	1.0	5.0	2.54
19	2.0	14.0	16.571
16	2.0	17.0	8.691
6	2.0	16.0	4.821
2	2.0	6.0	11.561
21	2.0	14.0	10.721
13	2.0	25.0	3.41
6	2.0	6.0	6.841
3	2.0	22.0	3.08
16	2.0	14.0	15.231
13	1.0	7.0	1.58
9	2.0	17.0	16.151
5	2.0	21.0	10.701
18	2.0	3.0	5.681
4	2.0	16.0	6.161
21	2.0	10.0	8.091
12	2.0	17.0	12.541
18	2.0	14.0	12.801
1	2.0	26.0	4.611
12	3.0	18.0	5.971
17	2.0	5.0	3.26
1	2.0	7.0	7.871
20	1.0	18.0	2.42
18	3.0	14.0	15.451
5	2.0	19.0	4.561
22	2.0	17.0	11.831
14	1.0	5.0	1.96
13	2.0	20.0	4.481
4	2.0	21.0	16.761
5	3.0	23.0	9.201
11	2.0	24.0	5.621
6	2.0	7.0	12.441
14	3.0	11.0	9.611
4	2.0	10.0	6.261
6	3.0	16.0	9.041
9	1.0	13.0	1.89
17	2.0	15.0	16.311
14	2.0	7.0	9.181
21	2.0	17.0	6.741
17	2.0	6.0	4.801
10	2.0	19.0	16.921
22	2.0	15.0	14.981
12	2.0	3.0	4.691
6	2.0	18.0	6.341
19	2.0	20.0	3.85
10	2.0	26.0	5.811
12	2.0	10.0	7.991
8	2.0	6.0	5.201
15	2.0	13.0	5.421
8	2.0	25.0	4.901
10	2.0	19.0	26.781
12	3.0	3.0	7.901
7	2.0	12.0	6.141
20	2.0	12.0	5.021
6	2.0	17.0	14.941
6	3.0	6.0	9.921
11	2.0	4.0	5.331
22	1.0	21.0	1.87
7	2.0	17.0	23.981
20	2.0	11.0	7.111
4	2.0	17.0	4.05
12	2.0	14.0	5.611
20	1.0	12.0	2.65
5	2.0	12.0	6.721
4	2.0	8.0	5.231
2	3.0	1.0	7.161
15	2.0	22.0	3.01
21	2.0	6.0	6.731
17	2.0	4.0	3.89
19	2.0	17.0	14.531
9	2.0	21.0	6.691
3	2.0	23.0	5.351
19	2.0	24.0	6.511
18	2.0	16.0	5.541
7	1.0	5.0	1.92
13	2.0	17.0	11.351
10	2.0	23.0	6.001
16	2.0	15.0	13.891
2	2.0	19.0	3.79
12	2.0	15.0	12.781
14	3.0	7.0	12.101
13	2.0	23.0	6.591
21	2.0	5.0	3.32
20	2.0	12.0	3.23
21	2.0	19.0	11.211
10	2.0	18.0	8.251
22	2.0	13.0	3.94
18	2.0	6.0	6.231
4	2.0	17.0	20.631
21	2.0	16.0	6.641
8	3.0	2.0	6.661
13	2.0	26.0	5.451
10	3.0	2.0	5.551
9	1.0	8.0	2.2
11	2.0	25.0	3.56
13	2.0	21.0	3.01
12	3.0	7.0	10.541
22	3.0	1.0	5.791
13	1.0	1.0	1.86
7	2.0	15.0	13.971
5	3.0	25.0	7.601
11	2.0	21.0	2.57
8	2.0	11.0	7.841
8	2.0	2.0	3.07
14	2.0	19.0	6.331
17	2.0	1.0	5.301
10	3.0	4.0	7.251
14	2.0	21.0	9.661
15	2.0	7.0	3.95
19	1.0	16.0	1.65
3	2.0	24.0	5.421
4	2.0	13.0	6.471
5	2.0	10.0	6.851
20	2.0	2.0	5.611
6	2.0	26.0	9.951
11	2.0	3.0	3.99
4	3.0	25.0	8.111
5	2.0	8.0	4.831
20	2.0	20.0	3.52
20	2.0	3.0	5.991
10	2.0	17.0	6.151
2	2.0	17.0	11.381
22	2.0	18.0	5.591
1	3.0	25.0	7.751
12	2.0	11.0	4.551
22	2.0	15.0	11.631
2	2.0	16.0	6.621
19	3.0	5.0	5.751
19	1.0	19.0	1.54
12	1.0	10.0	2.51
16	2.0	21.0	12.351
6	2.0	21.0	10.891
8	2.0	26.0	2.39
3	2.0	15.0	6.021
7	2.0	14.0	15.181
9	2.0	14.0	13.171
17	3.0	11.0	15.411
5	2.0	24.0	7.401
8	1.0	13.0	1.65
11	2.0	20.0	4.901
10	2.0	19.0	3.9
20	1.0	14.0	2.42
17	2.0	4.0	4.691
21	3.0	1.0	4.761
21	2.0	16.0	3.33
6	1.0	15.0	1.52
9	2.0	17.0	11.081
6	2.0	26.0	5.651
20	2.0	17.0	8.141
17	2.0	15.0	17.581
3	2.0	24.0	10.061
22	2.0	15.0	14.401
17	2.0	24.0	7.551
12	2.0	18.0	4.681
3	2.0	7.0	3.12
21	2.0	17.0	11.571
5	2.0	12.0	10.581
21	2.0	3.0	6.401
13	2.0	16.0	3.14
10	2.0	23.0	6.321
13	2.0	8.0	3.26
14	2.0	18.0	1.8
4	1.0	5.0	1.56
13	2.0	21.0	9.411
13	1.0	6.0	1.4
22	2.0	15.0	10.501
6	2.0	24.0	4.851
5	2.0	14.0	13.611
6	1.0	26.0	1.89
17	2.0	6.0	5.401
21	2.0	15.0	9.441
20	2.0	21.0	13.701
10	2.0	14.0	6.691
3	3.0	21.0	22.891
22	2.0	15.0	8.661
6	2.0	23.0	6.511
17	2.0	26.0	4.591
2	1.0	3.0	2.34
11	2.0	1.0	4.03
4	2.0	26.0	6.551
15	2.0	21.0	14.811
19	3.0	14.0	18.681
20	2.0	13.0	5.771
9	2.0	11.0	3.78
10	2.0	6.0	5.761
6	2.0	7.0	13.811
11	2.0	17.0	24.291
11	2.0	3.0	8.041
21	2.0	15.0	3.82
3	2.0	20.0	2.93
19	1.0	16.0	1.77
14	2.0	11.0	8.071
15	2.0	4.0	4.611
1	3.0	8.0	5.201
10	2.0	14.0	6.721
18	3.0	10.0	15.201
1	2.0	21.0	11.271
12	2.0	15.0	13.071
3	3.0	8.0	7.141
14	2.0	17.0	3.53
3	1.0	26.0	1.84
10	1.0	12.0	1.83
16	2.0	23.0	5.071
5	2.0	6.0	8.211
20	2.0	15.0	6.871
19	2.0	7.0	7.541
15	2.0	7.0	8.941
12	2.0	16.0	7.861
4	3.0	25.0	8.281
14	2.0	8.0	2.37
19	2.0	17.0	8.951
21	2.0	8.0	5.671
22	3.0	20.0	6.761
21	3.0	21.0	20.031
22	2.0	16.0	6.931
14	2.0	13.0	5.701
15	2.0	6.0	6.251
5	3.0	1.0	6.581
7	2.0	8.0	3.39
10	2.0	20.0	2.45
2	2.0	24.0	16.431
7	2.0	26.0	7.461
16	3.0	9.0	3.71
2	1.0	5.0	2.99
22	3.0	8.0	7.981
3	3.0	16.0	9.531
16	2.0	15.0	12.491
17	2.0	26.0	3.0
19	1.0	2.0	2.05
19	2.0	15.0	3.37
18	1.0	5.0	2.51
18	3.0	5.0	5.731
13	3.0	7.0	9.361
13	2.0	14.0	14.831
17	2.0	17.0	15.781
5	2.0	16.0	6.011
18	2.0	17.0	7.271
1	2.0	6.0	4.181
14	2.0	15.0	1.84
1	2.0	14.0	6.441
4	2.0	15.0	5.331
14	2.0	17.0	8.261
2	2.0	10.0	4.471
16	2.0	14.0	15.811
2	2.0	25.0	8.121
15	2.0	26.0	7.071
15	2.0	26.0	6.501
22	2.0	24.0	3.57
17	2.0	11.0	5.481
18	2.0	6.0	12.241
21	2.0	12.0	7.881
20	2.0	17.0	16.591
16	2.0	13.0	6.481
10	1.0	12.0	1.11
1	3.0	5.0	4.431
8	3.0	15.0	16.371
11	2.0	6.0	7.621
3	2.0	6.0	7.481
1	2.0	16.0	5.801
3	1.0	3.0	2.0
8	2.0	1.0	3.0
11	3.0	20.0	7.001
14	2.0	14.0	13.211
10	2.0	2.0	3.44
13	2.0	21.0	7.361
6	2.0	12.0	6.341
8	3.0	24.0	7.291
21	2.0	17.0	6.401
17	2.0	7.0	10.971
17	2.0	12.0	11.131
10	2.0	19.0	11.501
12	1.0	21.0	2.44
14	2.0	19.0	5.421
1	2.0	22.0	6.771
3	2.0	14.0	8.341
18	1.0	17.0	2.75
14	2.0	6.0	3.32
11	2.0	16.0	5.021
14	2.0	17.0	8.751
17	3.0	6.0	15.431
16	2.0	10.0	10.291
5	2.0	5.0	4.471
10	2.0	17.0	15.771
9	2.0	21.0	16.511
13	2.0	4.0	4.911
17	2.0	8.0	4.821
5	2.0	21.0	8.291
21	2.0	10.0	9.761
17	2.0	5.0	4.13
1	2.0	11.0	5.801
17	2.0	20.0	6.691
14	3.0	3.0	6.391
12	2.0	21.0	6.671
2	2.0	23.0	5.281
9	2.0	12.0	7.181
2	2.0	10.0	6.391
3	2.0	23.0	7.191
1	2.0	12.0	5.151
15	2.0	17.0	2.57
15	2.0	10.0	7.281
15	2.0	21.0	3.86
22	2.0	15.0	12.531
15	1.0	24.0	1.65
20	2.0	17.0	11.621
20	2.0	6.0	8.441
6	2.0	15.0	8.411
9	1.0	17.0	2.16
9	2.0	26.0	8.811
22	1.0	9.0	3.57
12	3.0	25.0	7.511
21	2.0	13.0	3.83
3	3.0	9.0	6.251
12	2.0	26.0	2.07
8	2.0	19.0	10.541
6	2.0	11.0	3.06
3	2.0	15.0	15.741
6	2.0	23.0	6.831
7	3.0	18.0	6.421
7	3.0	13.0	8.421
4	2.0	6.0	10.541
13	2.0	15.0	2.56
9	2.0	7.0	6.061
21	3.0	13.0	9.511
22	2.0	10.0	11.261
17	2.0	20.0	7.031
13	3.0	13.0	7.981
7	2.0	12.0	8.381
16	2.0	10.0	10.661
6	2.0	15.0	3.33
12	2.0	26.0	3.8
10	3.0	17.0	21.821
5	1.0	20.0	3.18
18	3.0	13.0	10.791
7	2.0	14.0	11.831
2	2.0	21.0	15.371
5	2.0	19.0	4.901
4	2.0	21.0	6.021
16	2.0	23.0	7.111
16	2.0	21.0	15.031
15	2.0	21.0	10.751
19	2.0	20.0	3.68
22	2.0	18.0	6.351
17	2.0	17.0	19.001
22	2.0	14.0	3.05
19	2.0	22.0	2.82
19	2.0	16.0	5.691
3	2.0	17.0	18.281
14	2.0	13.0	2.19
16	2.0	23.0	2.75
17	2.0	21.0	4.331
9	3.0	5.0	6.191
21	3.0	19.0	22.511
12	2.0	19.0	10.451
17	1.0	16.0	1.93
17	2.0	14.0	13.001
2	2.0	22.0	9.341
8	3.0	26.0	8.911
15	2.0	7.0	8.431
18	1.0	5.0	3.39
4	2.0	17.0	9.931
21	2.0	21.0	3.48
20	2.0	21.0	12.181
22	2.0	17.0	10.451
5	1.0	17.0	2.65
13	2.0	15.0	11.641
12	2.0	10.0	4.561
22	2.0	21.0	5.741
7	1.0	5.0	2.63
6	2.0	26.0	6.241
14	2.0	17.0	12.071
8	2.0	22.0	6.391
13	2.0	19.0	8.501
15	2.0	20.0	4.801
11	2.0	19.0	8.381
1	2.0	21.0	6.701
22	2.0	15.0	4.621
16	2.0	15.0	14.821
14	2.0	13.0	5.201
15	2.0	3.0	5.031
3	2.0	13.0	6.651
18	2.0	14.0	8.411
20	2.0	3.0	5.911
6	2.0	15.0	10.391
15	2.0	24.0	5.191
16	2.0	24.0	3.43
4	2.0	17.0	16.521
4	2.0	21.0	9.081
17	1.0	14.0	1.91
10	2.0	15.0	13.131
21	1.0	6.0	2.1
15	2.0	6.0	14.801
22	2.0	19.0	11.651
11	2.0	1.0	6.731
8	1.0	7.0	2.25
8	2.0	19.0	4.1
18	2.0	26.0	4.551
12	2.0	19.0	13.251
5	3.0	18.0	8.881
17	3.0	19.0	20.281
11	1.0	9.0	1.51
11	2.0	23.0	3.13
4	2.0	17.0	12.071
22	2.0	10.0	10.961
11	2.0	19.0	8.011
16	2.0	18.0	3.71
9	2.0	12.0	5.881
13	3.0	8.0	5.061
12	2.0	24.0	5.321
1	2.0	14.0	7.211
5	3.0	9.0	4.801
12	2.0	17.0	15.101
18	2.0	10.0	7.321
10	2.0	14.0	2.49
19	1.0	23.0	1.72
11	2.0	1.0	4.921
15	2.0	14.0	12.141
21	2.0	10.0	10.051
19	2.0	14.0	8.331
11	3.0	3.0	10.391
5	2.0	4.0	5.781
16	2.0	24.0	4.631
15	2.0	6.0	4.07
16	2.0	24.0	5.381
15	2.0	24.0	4.901
8	3.0	5.0	6.221
6	2.0	17.0	14.701
2	1.0	4.0	2.96
11	2.0	7.0	3.01
11	2.0	20.0	4.841
12	2.0	24.0	2.73
18	2.0	22.0	7.851
2	2.0	14.0	15.221
13	2.0	19.0	12.821
14	2.0	21.0	13.851
14	3.0	6.0	10.401
3	2.0	7.0	12.021
22	2.0	6.0	6.131
19	2.0	23.0	3.22
5	2.0	20.0	5.901
6	2.0	19.0	9.691
15	2.0	6.0	16.711
6	2.0	21.0	16.361
7	2.0	7.0	6.421
11	3.0	25.0	6.831
3	2.0	10.0	5.011
15	2.0	26.0	5.601
20	2.0	12.0	9.311
10	2.0	17.0	8.561
13	2.0	13.0	4.451
8	3.0	23.0	8.271
21	3.0	4.0	6.991
17	2.0	5.0	3.67
12	1.0	2.0	2.22
5	2.0	24.0	4.631
9	1.0	20.0	2.59
14	3.0	19.0	8.511
18	2.0	17.0	7.251
22	2.0	16.0	5.281
4	2.0	26.0	4.251
12	2.0	3.0	6.971
8	1.0	8.0	2.49
15	2.0	15.0	3.8
14	2.0	14.0	9.091
1	2.0	21.0	11.611
20	2.0	7.0	5.311
11	2.0	19.0	6.141
22	3.0	23.0	11.281
8	1.0	4.0	2.75
13	1.0	4.0	2.33
11	2.0	26.0	6.551
19	2.0	14.0	14.401
14	2.0	16.0	6.881
16	2.0	19.0	9.931
8	2.0	17.0	8.741
13	2.0	24.0	4.691
1	3.0	1.0	5.881
8	2.0	15.0	15.221
16	2.0	6.0	9.641
5	2.0	26.0	10.111
4	2.0	1.0	3.14
7	2.0	21.0	19.071
4	1.0	23.0	2.32
16	2.0	15.0	3.86
14	3.0	2.0	5.161
17	2.0	22.0	6.841
19	2.0	11.0	9.091
7	2.0	21.0	7.571
10	2.0	20.0	2.14
2	2.0	17.0	7.081
19	2.0	17.0	5.241
10	2.0	19.0	16.631
10	2.0	26.0	6.511
2	2.0	17.0	14.521
14	2.0	25.0	3.82
2	2.0	19.0	12.441
15	2.0	1.0	3.88
10	3.0	18.0	10.081
19	2.0	15.0	12.301
3	1.0	5.0	3.2
3	2.0	13.0	7.141
2	2.0	17.0	17.221
9	3.0	14.0	15.071
6	2.0	10.0	6.051
1	1.0	13.0	2.77
17	2.0	13.0	9.351
5	2.0	6.0	10.351
16	2.0	12.0	7.211
17	2.0	19.0	4.431
17	2.0	21.0	6.231
2	3.0	4.0	8.261
10	2.0	5.0	3.0
7	2.0	15.0	16.281
18	3.0	17.0	20.991
17	2.0	8.0	3.18
11	2.0	14.0	3.8
8	2.0	15.0	11.631
5	2.0	12.0	10.671
4	2.0	12.0	6.081
19	2.0	6.0	8.291
19	3.0	25.0	6.051
19	2.0	18.0	2.7
17	2.0	4.0	5.571
21	2.0	14.0	9.561
7	2.0	21.0	14.791
13	2.0	26.0	5.091
19	2.0	21.0	16.191
13	2.0	19.0	13.521
1	2.0	13.0	4.831
3	3.0	25.0	9.271
9	1.0	8.0	1.32
20	2.0	17.0	16.911
20	2.0	26.0	4.471
17	2.0	21.0	23.401
18	2.0	14.0	8.151
6	2.0	16.0	5.181
7	1.0	1.0	2.04
3	3.0	21.0	23.401
1	2.0	21.0	11.151
19	2.0	22.0	3.42
9	2.0	12.0	7.291
18	3.0	6.0	19.351
12	2.0	22.0	8.471
13	2.0	17.0	12.521
1	2.0	11.0	5.531
8	2.0	20.0	4.361
21	2.0	2.0	3.58
13	2.0	12.0	6.891
17	2.0	19.0	5.791
7	3.0	2.0	7.431
10	2.0	19.0	15.911
2	3.0	24.0	17.951
18	2.0	10.0	7.781
3	2.0	20.0	7.121
16	2.0	16.0	6.061
5	2.0	11.0	4.781
11	2.0	24.0	6.001
7	2.0	16.0	3.65
1	3.0	12.0	12.641
6	2.0	2.0	3.27
12	3.0	24.0	10.411
9	1.0	17.0	2.05
11	2.0	20.0	4.561
16	2.0	17.0	17.131
21	2.0	11.0	4.951
20	1.0	4.0	2.29
3	2.0	7.0	8.341
18	2.0	2.0	3.75
8	3.0	24.0	8.161
11	2.0	17.0	18.801
15	2.0	14.0	3.96
3	2.0	21.0	9.271
3	2.0	17.0	16.341
3	2.0	10.0	5.951
6	2.0	18.0	4.551
19	1.0	22.0	2.4
19	2.0	15.0	3.77
11	2.0	23.0	7.171
6	2.0	19.0	4.921
13	2.0	19.0	4.961
21	2.0	16.0	9.611
10	2.0	19.0	16.771
21	2.0	17.0	12.071
22	2.0	11.0	7.401
15	2.0	24.0	2.03
15	3.0	1.0	5.581
12	3.0	17.0	19.561
11	2.0	17.0	15.801
16	2.0	21.0	17.561
11	2.0	17.0	12.671
8	1.0	6.0	1.88
9	2.0	17.0	17.681
5	2.0	14.0	9.721
13	3.0	26.0	10.451
20	2.0	15.0	6.121
10	2.0	15.0	8.901
4	2.0	12.0	4.451
1	1.0	26.0	1.07
2	2.0	4.0	6.901
17	3.0	12.0	14.501
10	3.0	6.0	10.351
7	2.0	6.0	10.251
4	2.0	26.0	6.191
22	2.0	12.0	4.281
6	1.0	25.0	1.85
12	2.0	4.0	6.901
10	2.0	19.0	22.691
2	2.0	17.0	15.371
6	2.0	15.0	5.631
21	2.0	12.0	5.341
16	2.0	6.0	4.471
20	2.0	6.0	3.82
9	2.0	17.0	10.871
16	2.0	4.0	3.89
9	3.0	4.0	5.801
5	2.0	14.0	4.291
22	2.0	1.0	2.33
17	2.0	14.0	2.88
20	2.0	17.0	4.761
11	2.0	12.0	5.431
18	2.0	13.0	3.61
3	2.0	24.0	9.271
19	3.0	25.0	6.281
12	2.0	1.0	3.59
2	2.0	24.0	8.761
17	2.0	8.0	3.46
3	2.0	21.0	11.921
22	2.0	15.0	5.561
8	1.0	5.0	1.89
12	3.0	17.0	19.671
3	2.0	14.0	6.191
22	2.0	25.0	8.481
5	2.0	12.0	3.35
22	2.0	14.0	13.691
16	2.0	7.0	3.25
14	2.0	21.0	6.631
9	2.0	23.0	5.741
2	2.0	24.0	7.791
20	2.0	19.0	13.401
6	2.0	4.0	4.1
17	2.0	7.0	13.121
11	2.0	17.0	11.851
17	3.0	3.0	8.031
5	3.0	23.0	8.761
6	2.0	17.0	17.881
